,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
271,13,3.0,2,0,2.0,0,0,3.0,6,666.0,927000.0,43.648380867688296,-79.40244756859991
272,13,3.0,2,0,1.0,0,0,5.0,9,407.0,585000.0,43.646531859917715,-79.36895136053292
273,13,1.0,1,0,1.0,1,1,5.0,16,1381.0,774000.0,43.64172117042381,-79.3926040089075
275,10,1.0,1,0,1.0,1,0,2.0,12,453.0,627000.0,43.66987650606979,-79.40525917170346
276,10,2.0,2,1,2.0,1,2,3.0,2,1232.0,1239000.0,43.663690769309355,-79.41412014483795
277,11,3.0,3,0,1.0,1,0,6.0,10,545.0,694000.0,43.66139047125998,-79.37833562034216
278,13,2.0,2,0,1.0,0,1,34.0,5,940.0,874000.0,43.650791115684946,-79.3823758963333
279,10,1.0,1,0,2.0,1,3,5.0,9,666.0,861000.0,43.657603508860674,-79.38223191889581
280,10,1.0,1,0,0.0,1,0,37.0,1,332.0,480000.0,43.690753240271725,-79.38308463912703
281,13,2.0,3,1,1.0,1,0,21.0,9,477.0,767000.0,43.63744767994288,-79.42611309207705
282,13,2.0,1,0,2.0,1,1,25.0,3,1648.0,2050000.0,43.64206272873026,-79.40880708270001
283,11,1.0,1,0,1.0,1,1,28.0,9,603.0,702000.0,43.66869860663788,-79.37905625106116
284,10,1.0,1,1,1.0,1,1,13.0,6,482.0,736000.0,43.6748236088536,-79.36472033156599
285,10,2.0,2,0,1.0,1,1,11.0,2,531.0,678000.0,43.66291150754285,-79.40412481879623
287,10,1.0,1,1,0.0,0,1,6.0,1,386.0,509000.0,43.65706423477069,-79.41637034269093
288,10,2.0,2,1,1.0,1,2,1.0,7,529.0,686000.0,43.67189946052603,-79.42098169603621
289,10,2.0,2,1,3.0,0,0,0.0,10,1198.0,1318000.0,43.656140766029274,-79.40996333221061
290,10,1.0,1,0,0.0,1,1,47.0,4,460.0,543000.0,43.665556588449334,-79.42587085579603
291,13,1.0,1,0,0.0,1,0,20.0,22,271.0,412000.0,43.64799829342544,-79.3811502076781
292,13,1.0,1,1,1.0,1,0,1.0,8,509.0,846000.0,43.6421837025345,-79.38395654898694
293,11,1.0,1,1,1.0,0,0,20.0,1,1028.0,901000.0,43.668989063350836,-79.36523337214673
294,10,1.0,1,0,2.0,0,2,4.0,23,618.0,739000.0,43.659323009794925,-79.41459899649506
295,11,2.0,2,0,7.0,0,1,6.0,3,1805.0,3077000.0,43.65842099919718,-79.3557736064839
296,10,1.0,1,0,0.0,0,2,4.0,1,417.0,474000.0,43.68489933680405,-79.39080146661651
297,13,3.0,2,0,1.0,0,2,7.0,3,1334.0,1067000.0,43.65120042189868,-79.35388062314016
298,13,1.0,1,0,1.0,1,1,19.0,19,513.0,642000.0,43.65256880611397,-79.3971921188342
299,10,1.0,1,1,1.0,0,3,7.0,14,374.0,613000.0,43.68408545541847,-79.3890526137615
300,11,0.0,1,0,0.0,0,1,15.0,13,554.0,522000.0,43.65159660611511,-79.37059196712495
301,10,1.0,1,0,1.0,1,1,7.0,4,353.0,529000.0,43.66127021264923,-79.42086780961766
302,10,1.0,1,1,1.0,1,2,18.0,0,435.0,664000.0,43.661038159582695,-79.38879939144914
303,13,1.0,1,0,0.0,0,0,40.0,3,753.4059982473594,387000.0,43.63189816976632,-79.41833797317166
304,10,1.0,1,0,0.0,1,0,69.0,11,386.0,423000.0,43.66935439725268,-79.40269820328481
305,10,1.0,1,1,2.0,1,1,5.0,3,636.0,982000.0,43.682689432039275,-79.37511389072819
306,10,3.0,3,0,1.0,1,0,31.0,1,674.0,820000.0,43.665615707229314,-79.42187842297933
307,11,2.0,2,0,3.0,0,2,4.0,14,1346.0,1782000.0,43.663400328612205,-79.3569131602157
308,10,2.0,2,1,1.0,1,0,29.0,3,629.0,803000.0,43.65546595482635,-79.394229368585
309,10,1.0,1,1,0.0,0,1,25.0,11,459.0,603000.0,43.68430965926542,-79.38960939366638
310,13,1.0,1,0,0.0,1,1,62.0,24,424.0,467000.0,43.639621310255286,-79.4110008351142
311,11,1.0,1,1,1.0,1,0,3.0,6,528.0,695000.0,43.654509959035074,-79.36746344981144
312,10,1.0,1,0,1.0,1,3,14.0,6,643.0,731000.0,43.67860448860085,-79.36793872888678
313,10,1.0,1,1,1.0,0,2,9.0,4,470.0,722000.0,43.68456785989151,-79.37423547088186
314,10,1.0,1,0,0.0,0,0,5.0,7,393.0,454000.0,43.67577995581274,-79.37012224433496
315,11,3.0,2,0,3.0,1,0,9.0,2,1783.0,2318000.0,43.655216714488255,-79.36969141838016
316,13,1.0,1,1,1.0,1,1,3.0,5,376.0,546000.0,43.64064948348307,-79.38988085342893
317,13,1.0,1,0,0.0,0,0,7.0,1,672.0,409000.0,43.64841339778312,-79.39672136400023
318,10,1.0,1,0,2.0,1,1,14.0,18,1120.0,980000.0,43.65451167699342,-79.41829317003659
319,13,1.0,1,1,1.0,0,3,8.0,12,882.0,670000.0,43.64460144400474,-79.37369932378414
320,10,2.0,1,1,4.0,1,0,2.0,3,1519.0,2165000.0,43.66173291339117,-79.40494012160228
321,13,1.0,1,1,0.0,0,1,4.0,9,527.0,481000.0,43.644020935415824,-79.3796527730208
322,10,1.0,1,1,1.0,0,3,44.0,3,606.0,650000.0,43.68995670955632,-79.37788226534259
323,10,2.0,2,1,1.0,1,2,2.0,2,450.0,761000.0,43.67586975613121,-79.3731202109099
324,13,2.0,2,0,2.0,1,0,1.0,1,1235.0,1775000.0,43.648212662756976,-79.39631763766764
325,13,1.0,1,0,0.0,0,2,2.0,0,234.0,318000.0,43.64893985863818,-79.40668632586491
326,10,2.0,2,0,1.0,0,0,2.0,5,1437.0,1120000.0,43.677432267491874,-79.38472373917388
327,10,2.0,2,0,2.0,1,2,40.0,6,1240.0,1385000.0,43.65795576149537,-79.38633220256892
328,13,2.0,3,0,1.0,0,2,4.0,12,898.0,848000.0,43.65408383068998,-79.38902368466914
329,10,1.0,1,1,3.0,1,0,0.0,2,862.0,906000.0,43.66866042711308,-79.41737927876751
330,13,1.0,1,0,0.0,0,0,18.0,9,263.0,385000.0,43.64017608693353,-79.40696270027208
331,13,1.0,1,0,0.0,1,1,2.0,4,324.0,368000.0,43.64775843465269,-79.39187670828491
332,13,1.0,1,1,1.0,0,1,24.0,18,502.0,671000.0,43.620582668145424,-79.3951478168979
334,10,1.0,1,0,1.0,1,2,40.0,14,503.0,588000.0,43.655885146564664,-79.41195458422702
335,10,1.0,1,1,1.0,0,2,14.0,8,515.0,641000.0,43.67937317594788,-79.37322178025039
336,11,1.0,1,1,1.0,1,1,12.0,11,717.0,648000.0,43.65072144045495,-79.36603892990338
337,13,1.0,1,0,0.0,0,1,6.0,4,385.0,431000.0,43.64240762159036,-79.3756226778913
338,10,1.0,1,0,0.0,0,1,13.0,3,525.0,509000.0,43.65196913548884,-79.4205906728873
339,11,1.0,1,1,1.0,0,0,11.0,9,356.0,561000.0,43.65420213627725,-79.35137711248959
340,13,2.0,2,1,1.0,1,2,3.0,0,406.0,661000.0,43.64668574020885,-79.40075924210153
341,13,2.0,2,0,1.0,0,3,13.0,11,578.0,632000.0,43.64785786478267,-79.39579453596534
342,11,1.0,1,1,1.0,1,0,15.0,0,420.0,741000.0,43.66724406142835,-79.3751609747918
343,10,1.0,1,0,1.0,1,2,12.0,2,401.0,583000.0,43.66999181160052,-79.38380463004692
344,11,2.0,1,0,1.0,0,1,2.0,24,773.0,1027000.0,43.66430561541919,-79.36345759097274
345,11,2.0,2,0,1.0,1,1,34.0,19,938.0,867000.0,43.65240959796149,-79.36016206477944
346,11,0.0,1,0,1.0,1,2,25.0,4,399.0,555000.0,43.649881402457446,-79.37763439076868
347,13,2.0,1,0,1.0,1,0,11.0,15,459.0,680000.0,43.642238064929025,-79.41630328983304
348,10,3.0,3,1,1.0,1,3,3.0,7,1043.0,1238000.0,43.659500659558745,-79.4146551645743
349,10,1.0,2,1,2.0,1,1,1.0,4,447.0,694000.0,43.656938108812014,-79.40578029718453
350,11,2.0,2,0,1.0,1,0,10.0,16,483.0,609000.0,43.66024443528831,-79.37101565885844
352,10,2.0,2,1,2.0,0,1,14.0,4,1658.0,1348000.0,43.667660885012054,-79.40846457861143
353,10,2.0,2,0,1.0,0,0,14.0,16,589.0,834000.0,43.66202623401044,-79.40144468331069
354,10,0.0,1,0,0.0,1,2,18.0,6,545.0,475000.0,43.67160504884405,-79.40885346230799
355,13,2.0,2,0,3.0,1,0,17.0,5,1055.0,1639000.0,43.63916462631863,-79.42124516167276
356,10,1.0,1,0,1.0,0,1,4.0,0,411.0,715000.0,43.658849768389864,-79.41785253939325
357,10,2.0,2,0,1.0,0,2,6.0,2,904.0,798000.0,43.67497779366682,-79.39404630305249
358,11,2.0,3,1,2.0,0,1,14.0,0,1366.0,1043000.0,43.66676445768088,-79.3774716645822
359,10,2.0,2,0,1.0,1,0,35.0,10,497.0,664000.0,43.683199681690475,-79.37853903703754
360,13,2.0,2,1,3.0,0,3,5.0,1,992.0,1453000.0,43.63079170073402,-79.42050918597745
361,10,0.0,1,0,1.0,0,2,11.0,12,453.0,550000.0,43.66967700719351,-79.40590485436944
362,13,1.0,1,0,0.0,0,1,9.0,4,272.0,443000.0,43.64746768983526,-79.40970607549855
363,13,2.0,3,0,2.0,1,3,20.0,2,1069.0,1481000.0,43.64200058487759,-79.39224783869153
364,10,3.0,2,0,1.0,0,0,9.0,21,1488.0,1277000.0,43.69059857344397,-79.37450028985272
365,10,1.0,1,1,1.0,1,1,18.0,0,528.0,639000.0,43.674880869764024,-79.37174254085069
366,10,3.0,2,0,3.0,1,2,28.0,18,2747.0,3017000.0,43.68640971948066,-79.37121275070284
367,13,2.0,2,1,3.0,1,0,5.0,2,1485.0,1698000.0,43.65088488446278,-79.35873967914452
368,11,2.0,3,0,1.0,1,0,21.0,17,957.0,1174000.0,43.66988854285004,-79.36743707947916
369,13,1.0,1,1,1.0,0,3,19.0,0,665.0,829000.0,43.640688326055646,-79.39053452083775
370,11,1.0,1,0,0.0,0,0,7.0,20,379.0,509000.0,43.65734578121856,-79.38120884428791
371,13,2.0,2,1,2.0,1,1,37.0,13,936.0,1520000.0,43.63783085387588,-79.39886228705528
372,13,1.0,2,1,0.0,0,2,17.0,8,245.0,381000.0,43.653154607603305,-79.39429646109552
373,13,1.0,1,0,1.0,0,2,44.0,22,645.0,597000.0,43.63810404648086,-79.38272642082879
374,13,2.0,2,1,3.0,0,0,17.0,1,2061.0,2305000.0,43.645335661957475,-79.39784263472797
375,13,0.0,1,0,0.0,0,3,16.0,3,252.0,349000.0,43.646654674154675,-79.38513135246218
376,10,1.0,1,0,1.0,0,0,5.0,7,409.0,454000.0,43.65924033594655,-79.41997320788138
377,10,1.0,1,1,1.0,0,2,5.0,11,605.0,743000.0,43.66564594563301,-79.42706690865775
378,10,1.0,1,1,1.0,1,1,21.0,29,592.0,576000.0,43.66761186914524,-79.39457727974603
379,10,1.0,1,0,0.0,0,1,15.0,5,338.0,525000.0,43.6633179805339,-79.39607107622204
380,10,2.0,2,1,1.0,1,3,14.0,28,755.0,983000.0,43.676677528252235,-79.39154989142617
381,10,1.0,1,0,1.0,1,1,24.0,25,337.0,463000.0,43.663157858668455,-79.39961947755174
382,13,1.0,1,0,0.0,0,0,5.0,42,354.0,341000.0,43.64885923639744,-79.36045518360757
383,10,2.0,2,1,3.0,1,0,7.0,1,1201.0,1861000.0,43.65659753571049,-79.39114712866088
384,10,2.0,2,0,2.0,0,1,3.0,28,1978.0,2098000.0,43.6789790250126,-79.37131078917305
385,11,1.0,1,0,1.0,0,1,3.0,1,542.0,590000.0,43.65473349303049,-79.35192377239744
386,10,1.0,1,0,1.0,1,0,13.948247387103084,7,380.0,595000.0,43.68064571585167,-79.37387875274514
387,10,1.0,2,0,0.0,1,2,7.0,4,391.0,530000.0,43.65621017755001,-79.39283367361307
388,10,3.0,3,1,4.0,1,0,18.0,8,1827.0,2078000.0,43.66541228379894,-79.39792854670765
389,11,2.0,2,1,2.0,1,1,5.0,9,1165.0,1343000.0,43.67017411046958,-79.37112917472288
390,13,1.0,1,1,0.0,0,0,9.0,3,309.0,429000.0,43.64265323675277,-79.37528408557999
391,13,2.0,2,0,1.0,1,3,22.0,12,435.0,607000.0,43.65326908149323,-79.34960614908384
392,13,2.0,2,1,2.0,1,0,22.0,3,746.0,1096000.0,43.632642261267634,-79.42668276408322
393,11,3.0,3,0,2.0,1,3,12.0,3,1266.0,1467000.0,43.65253239727489,-79.37538174301034
394,13,1.0,1,0,0.0,1,2,0.0,10,630.0,503000.0,43.64229461058332,-79.38122298110862
395,10,1.0,1,0,2.0,1,3,15.0,12,703.0,980000.0,43.65705982622523,-79.40797975226815
396,10,1.0,1,0,0.0,0,1,25.0,7,487.0,563000.0,43.68241608161854,-79.3798685445301
397,11,2.0,2,0,2.0,0,0,20.0,9,1201.0,1426000.0,43.65763999846276,-79.37754848628967
398,10,1.0,1,0,1.0,0,2,12.0,11,545.0,517000.0,43.66431731394293,-79.41113503496616
399,11,3.0,2,0,3.0,1,3,6.0,1,1147.0,1538000.0,43.66186916867776,-79.35671781975415
400,10,1.0,1,1,0.0,0,0,3.0,2,841.0,636000.0,43.691919833242935,-79.38525920022846
401,10,1.0,1,0,1.0,1,1,28.0,2,937.0,870000.0,43.69414334078836,-79.38175066619175
402,10,2.0,3,1,3.0,0,3,8.0,2,1008.0,1495000.0,43.67782507728074,-79.37505207964911
403,11,2.0,3,0,2.0,1,2,14.0,24,1221.0,1494000.0,43.660622130702535,-79.35805219778098
404,10,3.0,3,0,3.0,1,1,17.0,3,1749.0,2035000.0,43.67106146070343,-79.41843014124355
405,10,1.0,1,1,1.0,0,1,1.0,2,710.0,830000.0,43.69381142073106,-79.37960629283064
406,13,2.0,2,0,1.0,1,1,5.0,5,320.0,434000.0,43.64119911684795,-79.39759483164231
407,10,1.0,1,1,1.0,1,0,9.0,11,845.0,833000.0,43.65552351894986,-79.41207605950181
408,13,2.0,2,1,2.0,0,0,3.0,10,1265.0,1434000.0,43.64831122079968,-79.42128227511905
409,13,1.0,1,1,1.0,0,1,8.0,3,651.0,692000.0,43.645625759959714,-79.42019706500118
410,11,2.0,1,1,4.0,1,1,2.0,4,2079.0,2168000.0,43.65516193397671,-79.36247706154852
411,13,1.0,1,0,0.0,0,1,6.0,3,424.0,434000.0,43.65202889883071,-79.39894097672713
412,10,3.0,2,0,5.0,0,2,32.0,22,3070.0,3225000.0,43.66310416197784,-79.39973481730257
413,13,1.0,1,0,1.0,0,2,1.0,0,418.0,612000.0,43.640508809474326,-79.38957841253924
414,10,1.0,1,1,1.0,1,1,6.0,4,824.0,712000.0,43.656613182792526,-79.41675501666593
415,13,1.0,1,0,1.0,0,1,4.0,32,472.0,400000.0,43.64630782006614,-79.41861738034294
416,10,2.0,2,0,0.0,0,2,40.0,22,313.0,534000.0,43.67115434551896,-79.42486149681652
417,10,2.0,1,1,5.0,0,1,1.0,8,1742.0,2445000.0,43.67463580342563,-79.37733262338683
418,10,2.0,2,1,1.0,1,3,1.0,0,1069.0,1473000.0,43.66849094872151,-79.42105581114848
419,11,0.0,1,0,0.0,1,1,12.0,1,538.0,508000.0,43.65951093823448,-79.3604467220986
420,11,0.0,1,0,1.0,1,2,44.0,16,562.0,525000.0,43.65623235635072,-79.3589449238894
422,13,0.0,1,0,0.0,0,0,6.0,3,257.0,381000.0,43.6469500228136,-79.39724019457381
423,10,2.0,2,1,1.0,1,1,36.0,2,628.0,820000.0,43.668276597886866,-79.42452816572252
424,10,2.0,2,0,2.0,1,1,3.0,18,882.0,1089000.0,43.68534534267155,-79.37952919244395
425,10,2.0,1,1,2.0,1,0,1.0,1,796.0,1024000.0,43.675519925984,-79.36679309176463
426,13,1.0,1,1,1.0,1,2,3.0,2,560.0,654000.0,43.640457661189025,-79.37442490834682
427,10,1.0,1,0,1.0,1,1,14.0,9,541.0,553000.0,43.67652985266688,-79.39034962676611
428,13,2.0,3,0,1.0,0,3,23.0,2,717.0,1032000.0,43.64528392053129,-79.36198932111539
429,13,2.0,2,0,0.0,1,0,12.0,0,864.0,789000.0,43.64302963858385,-79.37469199246993
430,13,1.0,1,1,1.0,0,1,1.0,13,483.0,764000.0,43.63975283874843,-79.38618603925109
431,13,3.0,2,0,3.0,0,1,53.0,1,1225.0,1701000.0,43.638048403566906,-79.39880424444513
432,10,3.0,3,0,2.0,0,0,22.0,9,1420.0,1342000.0,43.66842901974976,-79.41446045765115
433,10,1.0,2,0,1.0,0,0,4.0,2,400.0,564000.0,43.65585811883208,-79.3919703852544
434,13,1.0,1,0,1.0,1,3,3.0,5,441.0,653000.0,43.63835203103124,-79.39179567217813
435,10,2.0,1,1,1.0,1,0,16.0,3,698.0,900000.0,43.67712355277764,-79.36896227378101
436,13,2.0,2,1,1.0,1,3,35.0,29,724.0,1025000.0,43.65110944220676,-79.40227573551503
437,10,2.0,2,1,4.0,1,3,6.0,13,753.3905172136813,2123000.0,43.65482346914859,-79.4063487167764
438,10,1.0,1,0,0.0,0,0,2.0,9,308.0,450000.0,43.66360605997429,-79.39472367689369
439,10,1.0,1,1,1.0,0,3,9.0,2,946.0,1108000.0,43.674858675230126,-79.39891510700924
440,11,2.0,1,1,2.0,1,2,8.0,29,805.0,1126000.0,43.66043821622297,-79.36670328416464
441,10,1.0,1,0,0.0,0,1,29.0,9,411.0,527000.0,43.658786258867885,-79.41798819044216
442,10,1.0,1,1,1.0,0,3,28.0,39,366.0,585000.0,43.66253445548595,-79.40633121172682
443,10,2.0,2,1,1.0,1,3,0.0,6,355.0,604000.0,43.688732581189925,-79.3787628335812
444,13,2.0,3,0,0.0,0,1,9.0,16,360.0,519000.0,43.642305162051926,-79.39187087565257
445,10,1.0,1,0,0.0,0,0,5.0,0,304.0,421000.0,43.67282099256301,-79.41339203861136
446,13,1.0,1,1,1.0,1,2,78.0,6,733.0,830000.0,43.64612759702917,-79.41886181571674
447,10,1.0,1,0,0.0,1,3,0.0,14,462.0,614000.0,43.67657389404632,-79.38970610534254
448,11,2.0,1,1,1.0,0,1,14.0,2,586.0,813000.0,43.667245312759896,-79.38292750712462
449,13,1.0,2,1,1.0,0,3,8.0,18,480.0,563000.0,43.643113227925085,-79.40005623816512
450,10,3.0,2,0,3.0,0,1,26.0,14,1545.0,2285000.0,43.68281749988953,-79.39157334362822
451,13,2.0,2,0,1.0,1,0,7.0,18,564.0,619000.0,43.64876677240161,-79.41938618008352
452,10,2.0,2,1,2.0,0,1,10.0,34,672.0,873000.0,43.655304704649275,-79.39228131110893
453,13,1.0,1,1,1.0,0,0,9.0,13,469.0,443000.0,43.64462746977867,-79.37291166158178
454,11,1.0,1,1,2.0,0,3,4.0,6,769.0,825000.0,43.65439957975103,-79.37687467593508
455,10,1.0,1,0,0.0,1,1,6.0,22,324.0,476000.0,43.6766968103599,-79.39288106700425
456,10,2.0,2,1,1.0,0,1,2.0,4,912.0,983000.0,43.691044487148325,-79.38493224412223
457,10,1.0,1,0,0.0,0,1,26.0,16,318.0,525000.0,43.67224522273858,-79.40063768603248
458,13,2.0,1,0,1.0,1,0,2.0,4,618.0,1074000.0,43.62904759091985,-79.41302772691351
459,10,1.0,1,1,1.0,1,3,5.0,14,828.0,714000.0,43.67880373631152,-79.38707671757494
460,10,2.0,1,0,1.0,0,0,15.0,1,1090.0,1187000.0,43.67952141206964,-79.37264436258556
461,10,2.0,2,1,1.0,1,1,18.0,9,534.0,816000.0,43.67464981323432,-79.38815534097914
462,10,3.0,3,0,1.0,1,0,10.0,3,839.0,984000.0,43.65390626146413,-79.40099952148114
463,10,2.0,2,0,2.0,0,0,27.0,1,662.0,1302000.0,43.66341620781605,-79.39112326750934
464,13,1.0,1,0,1.0,1,1,0.0,3,623.0,667000.0,43.650083458993315,-79.41492409457388
465,10,1.0,1,0,0.0,0,2,16.0,5,463.0,444000.0,43.67143920115467,-79.38556387800666
466,13,1.0,2,0,0.0,1,1,2.0,13,339.0,432000.0,43.65205754593692,-79.40708344246211
467,13,0.0,1,0,0.0,0,1,2.0,8,246.0,385000.0,43.65099632886675,-79.40134167028873
468,11,2.0,2,0,5.0,1,0,42.0,0,2576.0,2359000.0,43.665101245269724,-79.3764601199593
469,10,1.0,1,0,0.0,0,1,8.0,14,496.0,550000.0,43.68094445205202,-79.38305449686521
470,13,2.0,3,1,5.0,1,3,5.0,3,2377.0,2725000.0,43.6413630472458,-79.38010664776581
471,11,1.0,3,1,1.0,0,1,25.0,20,598.0,782000.0,43.669910255228245,-79.37125120468251
472,11,1.0,1,0,1.0,1,1,11.0,22,469.0,518000.0,43.66091420757163,-79.36690561753946
473,13,2.0,2,0,2.0,1,1,10.0,1,1258.0,1333000.0,43.652529392666295,-79.3884158358225
474,13,1.0,1,1,1.0,1,2,2.0,17,360.0,422000.0,43.63331203379422,-79.40953871732391
475,10,2.0,2,0,1.0,1,0,4.0,8,744.0,930000.0,43.67434121507187,-79.3972922860397
476,10,1.0,1,0,1.0,0,1,12.0,1,339.0,480000.0,43.67100232486307,-79.39681741547861
477,10,1.0,1,0,0.0,1,0,1.0,19,284.0,471000.0,43.657778580030126,-79.4232971764715
478,10,1.0,1,1,2.0,1,1,4.0,25,1421.0,1086000.0,43.67059192029349,-79.39010496072171
479,10,1.0,1,0,1.0,0,0,22.0,10,400.0,664000.0,43.65775140692314,-79.38519027948034
480,10,2.0,1,1,1.0,1,1,15.0,16,1018.0,1392000.0,43.65018914538408,-79.41896019903791
481,10,1.0,1,1,2.0,1,0,4.0,19,972.0,1092000.0,43.684506690543266,-79.38759119472678
482,11,1.0,1,0,1.0,0,0,12.0,11,638.0,636000.0,43.663206708657725,-79.36018660566813
483,13,0.0,1,0,0.0,0,0,6.0,18,213.0,329000.0,43.649690490868394,-79.40229238666961
484,10,1.0,1,1,1.0,1,1,7.0,9,679.0,867000.0,43.66698691636017,-79.4172490815357
485,11,1.0,1,1,1.0,1,0,10.0,8,821.0,731000.0,43.66549005607071,-79.37670881867135
486,13,2.0,2,0,1.0,0,0,23.0,0,827.0,986000.0,43.645601084375286,-79.41634358680878
487,13,2.0,3,1,1.0,1,1,0.0,3,473.0,737000.0,43.653395175243546,-79.3508821905964
488,10,2.0,2,0,3.0,0,1,23.0,30,1306.0,1478000.0,43.67484778766296,-79.3924485374059
489,10,1.0,1,0,1.0,1,1,1.0,5,556.0,961000.0,43.67680490304465,-79.38314386377306
490,10,1.0,2,0,1.0,0,0,11.0,7,473.0,444000.0,43.69338691662831,-79.36580608294094
491,10,2.0,3,0,1.0,1,3,11.0,10,1397.0,1123000.0,43.69163478060808,-79.37817395249704
492,13,3.0,2,0,3.0,1,0,7.0,15,1194.0,1597000.0,43.64501846597437,-79.36893178573618
493,11,1.0,1,1,1.0,1,0,16.0,29,538.0,593000.0,43.664686474513104,-79.36956184254173
494,10,3.0,2,0,3.0,0,0,10.0,6,1225.0,1979000.0,43.67058701563105,-79.36241682368848
495,10,2.0,2,1,1.0,1,1,46.0,1,653.0,988000.0,43.67745743631702,-79.39278210504321
496,10,2.0,2,0,1.0,1,1,15.0,26,486.0,546000.0,43.67314594002998,-79.40052208314565
497,13,0.0,1,0,1.0,1,0,11.0,1,462.0,399000.0,43.63760449750861,-79.41957181640471
498,11,2.0,2,1,1.0,0,3,10.0,0,541.0,973000.0,43.656126446885025,-79.35858978779743
499,11,1.0,1,1,1.0,0,0,46.0,4,495.0,625000.0,43.66241777518434,-79.3662229971035
500,13,2.0,2,0,2.0,1,1,17.0,4,604.0,806000.0,43.64433929030611,-79.39238379910199
501,13,0.0,1,0,0.0,0,2,4.0,18,309.0,363000.0,43.645390444554465,-79.38830803018601
502,13,1.0,2,0,0.0,0,2,74.0,4,496.0,508000.0,43.64120078369235,-79.37737612567345
503,13,1.0,1,0,0.0,1,0,5.0,12,188.0,344000.0,43.65341853204905,-79.39260185671989
504,11,2.0,2,0,2.0,1,0,6.0,3,885.0,1274000.0,43.65979930004725,-79.36516957803468
505,10,2.0,2,0,1.0,1,1,2.0,0,519.0,692000.0,43.686547040934535,-79.38425881762916
506,13,1.0,1,0,2.0,1,2,0.0,1,1096.0,1367000.0,43.649508849119506,-79.40575234182141
507,10,0.0,1,0,0.0,1,1,4.0,0,445.0,577000.0,43.66848299153088,-79.39711217865352
508,13,1.0,1,0,0.0,1,0,15.0,1,269.0,355000.0,43.642798195390746,-79.39936846967892
509,10,1.0,1,0,0.0,0,1,19.0,13,273.0,453000.0,43.65362124036469,-79.4003982528378
510,10,1.0,1,1,2.0,1,1,49.0,18,866.0,1091000.0,43.667950999031675,-79.42160894769557
511,13,1.0,2,0,1.0,1,1,5.0,9,628.0,748000.0,43.64060728885543,-79.41356162717881
512,10,1.0,1,1,1.0,0,0,2.0,11,408.0,530000.0,43.68363721931802,-79.36486962956971
513,11,1.0,1,0,2.0,1,2,3.0,8,686.0,826000.0,43.66826704925226,-79.3768238239205
514,10,1.0,2,0,0.0,1,1,13.0,0,776.0,588000.0,43.68795092291728,-79.38111092850407
515,11,2.0,2,0,1.0,0,1,15.0,1,903.0,1203000.0,43.65428205022091,-79.37258261367786
516,10,2.0,2,0,2.0,0,0,4.0,33,1206.0,1160000.0,43.66012468485344,-79.3994563870393
517,10,0.0,1,0,1.0,0,1,39.0,3,504.0,566000.0,43.66720982014777,-79.41408770350289
518,10,3.0,3,0,1.0,1,3,8.0,8,906.0,914000.0,43.67132363692687,-79.3635263863395
519,10,3.0,3,1,4.0,1,3,9.0,5,2402.0,3102000.0,43.67005280150117,-79.41228264009177
520,13,3.0,2,0,1.0,1,3,30.0,20,752.0,1076000.0,43.64053567071995,-79.38294883441647
521,13,1.0,1,0,0.0,1,0,27.0,1,413.0,393000.0,43.6442583795268,-79.4168209567802
522,11,2.0,2,1,1.0,1,1,11.0,5,705.0,947000.0,43.664326050371386,-79.36426947061247
523,10,1.0,1,1,1.0,1,0,15.0,3,466.0,589000.0,43.65527774823261,-79.41694665603804
524,13,1.0,1,0,0.0,0,1,3.0,3,365.0,444000.0,43.64438542413017,-79.3804741616807
525,10,1.0,1,1,1.0,1,0,1.0,3,567.0,553000.0,43.65844785440873,-79.3892653661706
526,10,2.0,2,0,1.0,1,0,4.0,7,523.0,666000.0,43.66404177828718,-79.39074127429917
527,11,1.0,1,0,0.0,0,1,8.0,13,382.0,564000.0,43.648446033048664,-79.37014312340266
528,13,1.0,1,1,1.0,1,1,9.0,7,580.0,932000.0,43.65238283329857,-79.3868654096679
529,10,1.0,2,1,0.0,0,0,35.0,5,399.0,476000.0,43.67272640695541,-79.37014069591478
530,13,2.0,2,0,1.0,1,0,2.0,8,503.0,805000.0,43.636642374493064,-79.39581577801373
531,13,2.0,2,0,2.0,1,2,8.0,10,646.0,900000.0,43.65018218599008,-79.3985151556709
532,13,2.0,2,0,5.0,1,3,42.0,9,2371.0,2692000.0,43.641558771678106,-79.37235886141927
533,10,1.0,1,1,1.0,0,1,19.0,4,526.0,630000.0,43.65864826588053,-79.38657615340196
534,10,1.0,1,1,2.0,0,3,6.0,19,948.0,1189000.0,43.67403001671191,-79.38146191685378
535,13,1.0,2,1,1.0,0,1,7.0,5,394.0,468000.0,43.64729896485582,-79.3848070472048
536,13,3.0,2,0,1.0,0,0,1.0,0,670.0,845000.0,43.64038722038845,-79.38298390583962
537,10,2.0,2,0,1.0,0,0,13.0,1,670.0,821000.0,43.65868025914784,-79.3830113341582
538,10,1.0,2,0,0.0,1,1,13.0,18,753.3937044853209,489000.0,43.67054761446949,-79.40191874257637
539,13,2.0,3,0,1.0,1,0,5.0,4,628.0,858000.0,43.63986740843588,-79.42740789716493
540,13,1.0,1,1,0.0,1,1,26.0,11,249.0,437000.0,43.643490055411576,-79.37622388169004
